SPM-SUM 35-34 From: split LAN_All species 35 35 34 34 30 30 (198).txt: selecting rows from 1 to 35
2.644200211	2.774006403	2.048053254	2.168244173	2.841313317	1.951900519	2.860543864	1.826901964	0.524032405	2.149013626	0.442302581	1.927862335	0.822105884	1.499982665	4.076875961	1.687480498	2.687468941	1.274023738	3.230731894	1.245177917	
2.719806763	2.792270531	2.149758454	2.304347826	2.898550725	2.082125604	2.903381643	1.956521739	0.84057971	2.309178744	0.719806763	2.077294686	1.062801932	1.647342995	3.990338164	1.801932367	2.743961353	1.439613527	3.236714976	1.410628019	
2.463768116	2.729468599	1.898550725	2.173913043	2.729468599	1.951690821	2.763285024	1.84057971	0.526570048	2.120772947	0.458937198	1.903381643	0.874396135	1.516908213	3.859903382	1.70531401	2.594202899	1.347826087	3.072463768	1.31884058	
2.564593301	2.722488038	1.947368421	2.138755981	2.693779904	1.913875598	2.71291866	1.794258373	0.526315789	2.148325359	0.406698565	1.899521531	0.765550239	1.502392344	3.966507177	1.66507177	2.583732057	1.272727273	3.157894737	1.234449761	
2.622009569	2.832535885	2.038277512	2.181818182	2.885167464	1.980861244	2.928229665	1.846889952	0.540669856	2.081339713	0.454545455	1.842105263	0.90430622	1.421052632	4.076555024	1.736842105	2.650717703	1.291866029	3.272727273	1.282296651	
2.716220592	2.418157447	2.038367311	1.846068508	2.898904455	1.586465124	2.918134335	1.451855962	0.519206768	1.879720799	0.389405076	1.648962235	0.778810152	1.187445108	4.177691494	1.264364629	2.653723481	0.898996904	3.27869459	0.846114733	
2.758454106	2.685990338	2.231884058	2.144927536	2.966183575	1.956521739	2.985507246	1.84057971	0.942028986	2.130434783	0.855072464	1.917874396	1.207729469	1.502415459	4.057971014	1.710144928	2.797101449	1.347826087	3.304347826	1.314009662	
2.77184466	2.766990291	2.266990291	2.281553398	3.024271845	2.09223301	3.048543689	1.970873786	1.063106796	2.344660194	0.912621359	2.106796117	1.300970874	1.655339806	4.101941748	1.868932039	2.868932039	1.470873786	3.359223301	1.466019417	
2.710113304	2.690789858	2.169056815	2.164225954	2.932332933	1.951668048	2.95648724	1.816403925	0.874385932	2.140071646	0.758445256	1.92751374	1.149745038	1.439596728	4.067585386	1.676308942	2.758421919	1.280178299	3.280154961	1.270516576	
2.661804689	2.719775027	2.231858015	2.236688876	2.927502071	2.02413097	2.92267121	1.908190294	0.961341439	2.28016663	0.888878517	2.077270447	1.294670883	1.647323773	3.869520065	1.743941003	2.758421919	1.410611559	3.222184623	1.371964667	
2.716314762	2.716314762	2.336511459	2.245166361	3.062464607	2.03843798	3.067272244	1.923054699	1.081718268	2.240358724	1.009603717	2.00959216	1.423060477	1.586520126	4.038414867	1.783633233	2.879774411	1.437483387	3.350922812	1.40382993	
2.620192308	2.754807692	2.278846154	2.230769231	3.048076923	2.052884615	3.057692308	1.942307692	0.918269231	2.168269231	0.841346154	1.980769231	1.288461538	1.552884615	4.024038462	1.807692308	2.846153846	1.413461538	3.370192308	1.394230769	
