T.megalops T.striatus 129 85
6.692841237	3.911400723	5.08482094	4.012807408	3.273987272	4.360487472	2.622087151	4.751627545	4.780600883	5.51942102	3.867940715	6.417594519	4.331514134	6.707327906	5.099307609	7.011547962	5.925047761	7.199874664	6.576947882	7.315768018	7.982154808	7.359228026	8.15599484	7.098467978	8.764434953	5.852614415	8.213941518	5.794667737	8.17048151	5.649801044	8.445728227	5.08482094	6.692841237	6.156834471	6.142347802	5.96850777	6.069914455	5.765694399	7.9386948	5.026874262	7.909721462	4.867520899	8.286374864	4.505354166
6.342857143	2.757142857	4.6	2.785714286	2.628571429	3.114285714	1.928571429	3.485714286	4.242857143	4.385714286	3.2	5.357142857	3.742857143	5.671428571	4.557142857	6	5.457142857	6.228571429	6.085714286	6.357142857	7.557142857	6.5	7.785714286	6.2	8.471428571	4.814285714	7.842857143	4.728571429	7.814285714	4.628571429	8.142857143	4.057142857	6.228571429	5.142857143	5.685714286	4.885714286	5.614285714	4.685714286	7.542857143	3.928571429	7.5	3.785714286	7.885714286	3.428571429
5.9	3.871428571	4.057142857	3.971428571	2.142857143	4.328571429	1.457142857	4.742857143	3.814285714	5.557142857	2.814285714	6.657142857	3.285714286	6.914285714	4.028571429	7.214285714	5.014285714	7.428571429	5.8	7.557142857	7.3	7.628571429	7.471428571	7.342857143	8.071428571	5.942857143	7.4	5.857142857	7.342857143	5.757142857	7.657142857	5.142857143	5.814285714	6.271428571	5.2	6.042857143	5.142857143	5.871428571	6.957142857	5.1	6.914285714	4.914285714	7.4	4.557142857
6.171428571	3.357142857	4.4	3.228571429	2.557142857	3.4	1.828571429	3.771428571	4.1	4.714285714	3.014285714	5.6	3.428571429	5.9	4.085714286	6.2	4.971428571	6.485714286	5.628571429	6.657142857	7.028571429	6.842857143	7.271428571	6.6	7.928571429	5.414285714	7.414285714	5.3	7.4	5.2	7.685714286	4.671428571	5.8	5.571428571	5.342857143	5.271428571	5.3	5.114285714	7.028571429	4.542857143	7	4.414285714	7.485714286	4.114285714
7.354932816	3.819194322	5.594522933	3.893787961	3.610332133	4.221999973	3.028501748	4.594968169	5.400579471	5.415498199	4.386105979	6.385215507	4.86350527	6.668671336	5.6840353	6.98196462	6.564240241	7.19082681	7.265420449	7.32509536	8.712537047	7.369851544	8.951236693	7.026720804	9.592741989	5.728791483	9.055667787	5.609441661	8.981074148	5.549766749	9.279448705	5.012692548	7.399688999	6.086840951	6.892452253	5.877978761	6.817858614	5.669116572	8.682699592	4.908261453	8.667780864	4.803830358	9.070586515	4.460699618
6.376811594	4.202898551	4.47826087	4.202898551	2.739130435	4.420289855	2.057971014	4.782608696	4.275362319	5.768115942	3.188405797	6.768115942	3.768115942	7.101449275	4.550724638	7.405797101	5.405797101	7.666666667	6.043478261	7.811594203	7.637681159	7.956521739	7.898550725	7.695652174	8.565217391	6.376811594	7.971014493	6.275362319	7.927536232	6.173913043	8.202898551	5.594202899	6.275362319	6.623188406	5.724637681	6.347826087	5.68115942	6.202898551	7.536231884	5.492753623	7.492753623	5.31884058	7.985507246	4.942028986
6.623188406	3.913043478	4.565217391	3.898550725	2.623188406	4.101449275	1.84057971	4.434782609	4.31884058	5.507246377	3.028985507	6.608695652	3.550724638	6.971014493	4.347826087	7.391304348	5.304347826	7.710144928	6.115942029	7.913043478	7.797101449	8.130434783	8.057971014	7.826086957	8.869565217	6.304347826	8.188405797	6.173913043	8.130434783	6.028985507	8.492753623	5.420289855	6.333333333	6.565217391	5.768115942	6.231884058	5.652173913	5.956521739	7.695652174	5.246376812	7.666666667	5.101449275	8.217391304	4.739130435
5.485714286	3.314285714	4	3.242857143	1.914285714	3.485714286	1.242857143	3.8	3.557142857	4.757142857	2.357142857	5.685714286	2.828571429	5.985714286	3.485714286	6.314285714	4.328571429	6.6	5.071428571	6.8	6.457142857	6.985714286	6.671428571	6.742857143	7.5	5.471428571	6.885714286	5.357142857	6.842857143	5.271428571	7.185714286	4.7	5.242857143	5.657142857	4.785714286	5.357142857	4.728571429	5.157142857	6.614285714	4.542857143	6.585714286	4.385714286	7	4.057142857
6.171428571	3.428571429	4.142857143	3.442857143	2.271428571	3.714285714	1.557142857	4.085714286	3.914285714	5.085714286	2.814285714	6.157142857	3.3	6.485714286	4.171428571	6.9	5.171428571	7.185714286	5.942857143	7.371428571	7.457142857	7.5	7.771428571	7.114285714	8.428571429	5.728571429	7.757142857	5.628571429	7.7	5.471428571	7.971428571	4.842857143	6.014285714	6.014285714	5.371428571	5.714285714	5.314285714	5.514285714	7.285714286	4.728571429	7.228571429	4.571428571	7.714285714	4.2
6.594202899	3.608695652	4.927536232	3.623188406	3.130434783	3.913043478	2.492753623	4.260869565	4.768115942	5.028985507	3.753623188	5.971014493	4.130434783	6.217391304	4.797101449	6.492753623	5.652173913	6.724637681	6.31884058	6.84057971	7.695652174	6.898550725	7.913043478	6.637681159	8.565217391	5.405797101	8.043478261	5.347826087	8.028985507	5.260869565	8.260869565	4.753623188	6.52173913	5.710144928	5.985507246	5.47826087	5.956521739	5.405797101	7.637681159	4.68115942	7.594202899	4.550724638	8.043478261	4.246376812
